transaction_id,account_id,transaction_datetime,transaction_type,direction,amount_gbp,original_amount,original_currency,counterparty_name,counterparty_account_id,counterparty_bank_bic,counterparty_country,counterparty_is_high_risk_jurisdiction,payment_reference,channel,is_international,transaction_status
TXN-2024-0000117,ACC-UK-000001,2024-11-14 08:00:00,SWIFT,DEBIT,26487.32,26487.32,GBP,Gulf Trade Partners LLC,ACC-AE-771820,EBILAEAD,AE,True,Consultancy Fees,ONLINE_BANKING,True,COMPLETED
TXN-2024-0000118,ACC-UK-000002,2024-01-25 09:00:00,BACS,CREDIT,2833.33,2833.33,GBP,Hackney Council,ACC-EMP-21003,NWBKGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000119,ACC-UK-000002,2024-01-01 08:00:00,BACS,DEBIT,1666.85,0,GBP,Lloyd Lettings Ltd,ACC-PROP-33819,BARCGB22,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000120,ACC-UK-000002,2024-01-07 07:30:00,BACS,DEBIT,93.07,0,GBP,Thames Water,ACC-UTIL-69598,LOYDGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000121,ACC-UK-000002,2024-01-07 07:30:00,BACS,DEBIT,146.57,0,GBP,Scottish Power,ACC-UTIL-46471,NWBKGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000122,ACC-UK-000002,2024-01-07 07:30:00,BACS,DEBIT,156.89,0,GBP,Scottish Power,ACC-UTIL-12540,HSBCGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000123,ACC-UK-000002,2024-01-02 15:00:00,CARD_PAYMENT,DEBIT,64.66,0,GBP,Tesco,ACC-RET-95426,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000124,ACC-UK-000002,2024-01-25 10:00:00,CARD_PAYMENT,DEBIT,144.46,0,GBP,Sainsbury's,ACC-RET-12671,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000125,ACC-UK-000002,2024-01-05 13:00:00,CARD_PAYMENT,DEBIT,53.88,0,GBP,Lidl,ACC-RET-24993,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000126,ACC-UK-000002,2024-01-07 17:00:00,CARD_PAYMENT,DEBIT,116.94,0,GBP,Aldi,ACC-RET-58351,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000127,ACC-UK-000002,2024-02-25 09:00:00,BACS,CREDIT,2833.33,2833.33,GBP,Hackney Council,ACC-EMP-31465,LOYDGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000128,ACC-UK-000002,2024-02-01 08:00:00,BACS,DEBIT,1378.68,0,GBP,Lowe Lettings Ltd,ACC-PROP-50888,HSBCGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000129,ACC-UK-000002,2024-02-10 07:30:00,BACS,DEBIT,167.12,0,GBP,Scottish Power,ACC-UTIL-61990,HBUKGB4B,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000130,ACC-UK-000002,2024-02-05 07:30:00,BACS,DEBIT,122.89,0,GBP,Thames Water,ACC-UTIL-23356,LOYDGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000131,ACC-UK-000002,2024-02-10 07:30:00,BACS,DEBIT,124.06,0,GBP,British Gas,ACC-UTIL-84177,BARCGB22,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000132,ACC-UK-000002,2024-02-12 18:00:00,CARD_PAYMENT,DEBIT,87.12,0,GBP,ASDA,ACC-RET-19038,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000133,ACC-UK-000002,2024-02-21 15:00:00,CARD_PAYMENT,DEBIT,41.39,0,GBP,Waitrose,ACC-RET-74251,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000134,ACC-UK-000002,2024-02-14 15:00:00,CARD_PAYMENT,DEBIT,109.91,0,GBP,Aldi,ACC-RET-70258,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000135,ACC-UK-000002,2024-02-14 12:00:00,CARD_PAYMENT,DEBIT,120.72,0,GBP,Lidl,ACC-RET-45400,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000136,ACC-UK-000002,2024-03-28 09:00:00,BACS,CREDIT,2833.33,2833.33,GBP,Hackney Council,ACC-EMP-70931,NWBKGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000137,ACC-UK-000002,2024-03-03 08:00:00,BACS,DEBIT,1392.47,0,GBP,Payne Lettings Ltd,ACC-PROP-52245,HBUKGB4B,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000138,ACC-UK-000002,2024-03-05 07:30:00,BACS,DEBIT,79.05,0,GBP,Scottish Power,ACC-UTIL-41963,NWBKGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000139,ACC-UK-000002,2024-03-09 07:30:00,BACS,DEBIT,125.45,0,GBP,Scottish Power,ACC-UTIL-54092,BARCGB22,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000140,ACC-UK-000002,2024-03-08 07:30:00,BACS,DEBIT,159.13,0,GBP,Thames Water,ACC-UTIL-73904,HBUKGB4B,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000141,ACC-UK-000002,2024-03-12 14:00:00,CARD_PAYMENT,DEBIT,77.44,0,GBP,Morrisons,ACC-RET-46211,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000142,ACC-UK-000002,2024-03-01 18:00:00,CARD_PAYMENT,DEBIT,144.29,0,GBP,Tesco,ACC-RET-41635,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000143,ACC-UK-000002,2024-03-16 18:00:00,CARD_PAYMENT,DEBIT,123.4,0,GBP,Lidl,ACC-RET-72402,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000144,ACC-UK-000002,2024-03-15 10:00:00,CARD_PAYMENT,DEBIT,50.24,0,GBP,Sainsbury's,ACC-RET-63005,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000145,ACC-UK-000002,2024-04-27 09:00:00,BACS,CREDIT,2833.33,2833.33,GBP,Hackney Council,ACC-EMP-97026,HSBCGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000146,ACC-UK-000002,2024-04-02 08:00:00,BACS,DEBIT,1273.26,0,GBP,Ryan Lettings Ltd,ACC-PROP-79588,LOYDGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000147,ACC-UK-000002,2024-04-08 07:30:00,BACS,DEBIT,179.53,0,GBP,Severn Trent,ACC-UTIL-53357,LOYDGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000148,ACC-UK-000002,2024-04-10 07:30:00,BACS,DEBIT,103.52,0,GBP,EDF Energy,ACC-UTIL-42951,HBUKGB4B,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000149,ACC-UK-000002,2024-04-05 07:30:00,BACS,DEBIT,140.98,0,GBP,EDF Energy,ACC-UTIL-25670,HSBCGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000150,ACC-UK-000002,2024-04-25 12:00:00,CARD_PAYMENT,DEBIT,61.07,0,GBP,Lidl,ACC-RET-73464,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000151,ACC-UK-000002,2024-04-24 19:00:00,CARD_PAYMENT,DEBIT,147.43,0,GBP,Morrisons,ACC-RET-88222,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000152,ACC-UK-000002,2024-04-04 13:00:00,CARD_PAYMENT,DEBIT,72.59,0,GBP,ASDA,ACC-RET-33519,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000153,ACC-UK-000002,2024-04-01 18:00:00,CARD_PAYMENT,DEBIT,53.92,0,GBP,Tesco,ACC-RET-17146,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000154,ACC-UK-000002,2024-05-27 09:00:00,BACS,CREDIT,2833.33,2833.33,GBP,Hackney Council,ACC-EMP-26551,NWBKGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000155,ACC-UK-000002,2024-05-01 08:00:00,BACS,DEBIT,1672.72,0,GBP,Brooks Lettings Ltd,ACC-PROP-85243,LOYDGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000156,ACC-UK-000002,2024-05-08 07:30:00,BACS,DEBIT,107.02,0,GBP,EDF Energy,ACC-UTIL-34164,BARCGB22,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000157,ACC-UK-000002,2024-05-07 07:30:00,BACS,DEBIT,171.75,0,GBP,Scottish Power,ACC-UTIL-24953,BARCGB22,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000158,ACC-UK-000002,2024-05-08 07:30:00,BACS,DEBIT,108.84,0,GBP,Severn Trent,ACC-UTIL-92502,BARCGB22,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000159,ACC-UK-000002,2024-05-05 12:00:00,CARD_PAYMENT,DEBIT,129.23,0,GBP,ASDA,ACC-RET-21164,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000160,ACC-UK-000002,2024-05-04 18:00:00,CARD_PAYMENT,DEBIT,124.09,0,GBP,Morrisons,ACC-RET-88135,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000161,ACC-UK-000002,2024-05-08 18:00:00,CARD_PAYMENT,DEBIT,81.84,0,GBP,Waitrose,ACC-RET-48974,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000162,ACC-UK-000002,2024-05-14 14:00:00,CARD_PAYMENT,DEBIT,102.55,0,GBP,Tesco,ACC-RET-89905,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000163,ACC-UK-000002,2024-06-26 09:00:00,BACS,CREDIT,2833.33,2833.33,GBP,Hackney Council,ACC-EMP-91987,HBUKGB4B,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000164,ACC-UK-000002,2024-06-02 08:00:00,BACS,DEBIT,1460.43,0,GBP,Kaur Lettings Ltd,ACC-PROP-30585,HBUKGB4B,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000165,ACC-UK-000002,2024-06-06 07:30:00,BACS,DEBIT,117.28,0,GBP,Thames Water,ACC-UTIL-10350,NWBKGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000166,ACC-UK-000002,2024-06-08 07:30:00,BACS,DEBIT,136.51,0,GBP,Scottish Power,ACC-UTIL-48175,BARCGB22,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000167,ACC-UK-000002,2024-06-06 07:30:00,BACS,DEBIT,80.33,0,GBP,EDF Energy,ACC-UTIL-69510,BARCGB22,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000168,ACC-UK-000002,2024-06-22 13:00:00,CARD_PAYMENT,DEBIT,141.63,0,GBP,Aldi,ACC-RET-91927,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000169,ACC-UK-000002,2024-06-22 13:00:00,CARD_PAYMENT,DEBIT,86.77,0,GBP,Morrisons,ACC-RET-39466,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000170,ACC-UK-000002,2024-06-09 12:00:00,CARD_PAYMENT,DEBIT,47.86,0,GBP,Sainsbury's,ACC-RET-50319,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000171,ACC-UK-000002,2024-06-24 19:00:00,CARD_PAYMENT,DEBIT,141.33,0,GBP,Waitrose,ACC-RET-26299,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000172,ACC-UK-000002,2024-07-27 09:00:00,BACS,CREDIT,2833.33,2833.33,GBP,Hackney Council,ACC-EMP-62757,LOYDGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000173,ACC-UK-000002,2024-07-03 08:00:00,BACS,DEBIT,1339.98,0,GBP,Quinn Lettings Ltd,ACC-PROP-67377,BARCGB22,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000174,ACC-UK-000002,2024-07-09 07:30:00,BACS,DEBIT,45.58,0,GBP,Scottish Power,ACC-UTIL-52247,HSBCGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000175,ACC-UK-000002,2024-07-07 07:30:00,BACS,DEBIT,43.62,0,GBP,Thames Water,ACC-UTIL-98381,HSBCGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000176,ACC-UK-000002,2024-07-09 07:30:00,BACS,DEBIT,173.11,0,GBP,EDF Energy,ACC-UTIL-85529,BARCGB22,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000177,ACC-UK-000002,2024-07-25 12:00:00,CARD_PAYMENT,DEBIT,91.76,0,GBP,Lidl,ACC-RET-67963,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000178,ACC-UK-000002,2024-07-06 19:00:00,CARD_PAYMENT,DEBIT,87.95,0,GBP,Aldi,ACC-RET-74451,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000179,ACC-UK-000002,2024-07-16 15:00:00,CARD_PAYMENT,DEBIT,84.92,0,GBP,ASDA,ACC-RET-97835,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000180,ACC-UK-000002,2024-07-28 12:00:00,CARD_PAYMENT,DEBIT,76.28,0,GBP,Lidl,ACC-RET-74942,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000181,ACC-UK-000002,2024-08-28 09:00:00,BACS,CREDIT,2833.33,2833.33,GBP,Hackney Council,ACC-EMP-82102,BARCGB22,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000182,ACC-UK-000002,2024-08-02 08:00:00,BACS,DEBIT,888.06,0,GBP,Wright Lettings Ltd,ACC-PROP-43082,LOYDGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000183,ACC-UK-000002,2024-08-05 07:30:00,BACS,DEBIT,175.83,0,GBP,Scottish Power,ACC-UTIL-77449,BARCGB22,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000184,ACC-UK-000002,2024-08-10 07:30:00,BACS,DEBIT,161.71,0,GBP,Scottish Power,ACC-UTIL-64165,BARCGB22,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000185,ACC-UK-000002,2024-08-06 07:30:00,BACS,DEBIT,112.58,0,GBP,Severn Trent,ACC-UTIL-75338,NWBKGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000186,ACC-UK-000002,2024-08-25 10:00:00,CARD_PAYMENT,DEBIT,62.39,0,GBP,Morrisons,ACC-RET-27172,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000187,ACC-UK-000002,2024-08-15 17:00:00,CARD_PAYMENT,DEBIT,53.36,0,GBP,Lidl,ACC-RET-89806,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000188,ACC-UK-000002,2024-08-23 12:00:00,CARD_PAYMENT,DEBIT,74.18,0,GBP,Tesco,ACC-RET-82384,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000189,ACC-UK-000002,2024-08-03 13:00:00,CARD_PAYMENT,DEBIT,149.15,0,GBP,Tesco,ACC-RET-70482,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000190,ACC-UK-000002,2024-09-26 09:00:00,BACS,CREDIT,2833.33,2833.33,GBP,Hackney Council,ACC-EMP-75323,LOYDGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000191,ACC-UK-000002,2024-09-03 08:00:00,BACS,DEBIT,1505.41,0,GBP,Barker Lettings Ltd,ACC-PROP-64459,NWBKGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000192,ACC-UK-000002,2024-09-08 07:30:00,BACS,DEBIT,74.12,0,GBP,Severn Trent,ACC-UTIL-28958,NWBKGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000193,ACC-UK-000002,2024-09-06 07:30:00,BACS,DEBIT,169.06,0,GBP,Severn Trent,ACC-UTIL-27892,BARCGB22,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000194,ACC-UK-000002,2024-09-07 07:30:00,BACS,DEBIT,148.17,0,GBP,Scottish Power,ACC-UTIL-54548,HSBCGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000195,ACC-UK-000002,2024-09-09 10:00:00,CARD_PAYMENT,DEBIT,71.11,0,GBP,ASDA,ACC-RET-86931,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000196,ACC-UK-000002,2024-09-22 17:00:00,CARD_PAYMENT,DEBIT,135.18,0,GBP,Waitrose,ACC-RET-80592,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000197,ACC-UK-000002,2024-09-12 15:00:00,CARD_PAYMENT,DEBIT,100.71,0,GBP,Morrisons,ACC-RET-59441,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000198,ACC-UK-000002,2024-09-11 13:00:00,CARD_PAYMENT,DEBIT,147.89,0,GBP,Sainsbury's,ACC-RET-84946,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000199,ACC-UK-000002,2024-10-26 09:00:00,BACS,CREDIT,2833.33,2833.33,GBP,Hackney Council,ACC-EMP-63841,BARCGB22,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000200,ACC-UK-000002,2024-10-02 08:00:00,BACS,DEBIT,1544.71,0,GBP,Bailey Lettings Ltd,ACC-PROP-59968,NWBKGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000201,ACC-UK-000002,2024-10-10 07:30:00,BACS,DEBIT,150.94,0,GBP,Thames Water,ACC-UTIL-74923,BARCGB22,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000202,ACC-UK-000002,2024-10-06 07:30:00,BACS,DEBIT,110.32,0,GBP,Severn Trent,ACC-UTIL-53515,BARCGB22,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000203,ACC-UK-000002,2024-10-08 07:30:00,BACS,DEBIT,53.96,0,GBP,Scottish Power,ACC-UTIL-12011,HBUKGB4B,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000204,ACC-UK-000002,2024-10-14 20:00:00,CARD_PAYMENT,DEBIT,146.7,0,GBP,Tesco,ACC-RET-71537,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000205,ACC-UK-000002,2024-10-11 19:00:00,CARD_PAYMENT,DEBIT,116.2,0,GBP,Lidl,ACC-RET-20527,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000206,ACC-UK-000002,2024-10-28 20:00:00,CARD_PAYMENT,DEBIT,134.53,0,GBP,Waitrose,ACC-RET-51505,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000207,ACC-UK-000002,2024-10-28 18:00:00,CARD_PAYMENT,DEBIT,43.95,0,GBP,Tesco,ACC-RET-40771,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000208,ACC-UK-000002,2024-11-07 12:00:00,FASTER_PAYMENT,CREDIT,7100.75,7100.75,GBP,James A. Thornton,ACC-UK-356881,BARCGB22,GB,False,Birthday gift,MOBILE_APP,False,COMPLETED
TXN-2024-0000209,ACC-UK-000002,2024-11-08 19:00:00,FASTER_PAYMENT,CREDIT,6779.18,6779.18,GBP,Michael Thornton,ACC-UK-313173,NWBKGB2L,GB,False,Rent contribution,MOBILE_APP,False,COMPLETED
TXN-2024-0000210,ACC-UK-000002,2024-11-09 11:00:00,FASTER_PAYMENT,CREDIT,6705.01,6705.01,GBP,Diane Thornton,ACC-UK-303794,BARCGB22,GB,False,Mum savings,MOBILE_APP,False,COMPLETED
TXN-2024-0000211,ACC-UK-000002,2024-11-10 14:00:00,FASTER_PAYMENT,CREDIT,7471.08,7471.08,GBP,Peter Thornton,ACC-UK-338452,LOYDGB2L,GB,False,Holiday fund,MOBILE_APP,False,COMPLETED
TXN-2024-0000212,ACC-UK-000002,2024-11-11 14:00:00,FASTER_PAYMENT,CREDIT,4730.15,4730.15,GBP,James A. Thornton,ACC-UK-332007,HSBCGB2L,GB,False,Christmas money,MOBILE_APP,False,COMPLETED
TXN-2024-0000213,ACC-UK-000002,2024-11-12 15:00:00,FASTER_PAYMENT,CREDIT,5744.46,5744.46,GBP,Michael Thornton,ACC-UK-323600,HBUKGB4B,GB,False,Car fund,MOBILE_APP,False,COMPLETED
TXN-2024-0000214,ACC-UK-000002,2024-11-13 11:00:00,FASTER_PAYMENT,CREDIT,2092.26,2092.26,GBP,Diane Thornton,ACC-UK-350140,HSBCGB2L,GB,False,Mum birthday,MOBILE_APP,False,COMPLETED
TXN-2024-0000215,ACC-UK-000002,2024-11-07 19:00:00,FASTER_PAYMENT,CREDIT,3306.22,3306.22,GBP,Peter Thornton,ACC-UK-376435,HBUKGB4B,GB,False,Transfer,MOBILE_APP,False,COMPLETED
TXN-2024-0000216,ACC-UK-000003,2024-01-28 09:00:00,BACS,CREDIT,5666.67,5666.67,GBP,Tata Consultancy Services,ACC-EMP-43466,BARCGB22,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000217,ACC-UK-000003,2024-01-02 08:00:00,BACS,DEBIT,1701.21,0,GBP,Nelson Lettings Ltd,ACC-PROP-98815,HSBCGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000218,ACC-UK-000003,2024-01-06 07:30:00,BACS,DEBIT,50.34,0,GBP,EDF Energy,ACC-UTIL-87014,LOYDGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000219,ACC-UK-000003,2024-01-10 07:30:00,BACS,DEBIT,174.68,0,GBP,EDF Energy,ACC-UTIL-69878,LOYDGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000220,ACC-UK-000003,2024-01-06 07:30:00,BACS,DEBIT,179.91,0,GBP,Scottish Power,ACC-UTIL-23979,HBUKGB4B,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000221,ACC-UK-000003,2024-01-13 19:00:00,CARD_PAYMENT,DEBIT,79.49,0,GBP,ASDA,ACC-RET-48696,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000222,ACC-UK-000003,2024-01-27 20:00:00,CARD_PAYMENT,DEBIT,83.54,0,GBP,Tesco,ACC-RET-84177,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000223,ACC-UK-000003,2024-01-20 17:00:00,CARD_PAYMENT,DEBIT,131.61,0,GBP,ASDA,ACC-RET-40162,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000224,ACC-UK-000003,2024-01-26 15:00:00,CARD_PAYMENT,DEBIT,64.09,0,GBP,Sainsbury's,ACC-RET-91381,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000225,ACC-UK-000003,2024-02-26 09:00:00,BACS,CREDIT,5666.67,5666.67,GBP,Tata Consultancy Services,ACC-EMP-92345,BARCGB22,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000226,ACC-UK-000003,2024-02-03 08:00:00,BACS,DEBIT,1446.34,0,GBP,Harrison Lettings Ltd,ACC-PROP-50492,NWBKGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000227,ACC-UK-000003,2024-02-05 07:30:00,BACS,DEBIT,121.14,0,GBP,Thames Water,ACC-UTIL-21813,LOYDGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000228,ACC-UK-000003,2024-02-07 07:30:00,BACS,DEBIT,144.65,0,GBP,Thames Water,ACC-UTIL-36318,HBUKGB4B,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000229,ACC-UK-000003,2024-02-09 07:30:00,BACS,DEBIT,162.7,0,GBP,EDF Energy,ACC-UTIL-79579,HSBCGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0000230,ACC-UK-000003,2024-02-09 12:00:00,CARD_PAYMENT,DEBIT,68.27,0,GBP,Aldi,ACC-RET-73156,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000231,ACC-UK-000003,2024-02-24 15:00:00,CARD_PAYMENT,DEBIT,128.47,0,GBP,Waitrose,ACC-RET-19869,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000232,ACC-UK-000003,2024-02-25 13:00:00,CARD_PAYMENT,DEBIT,134.62,0,GBP,Lidl,ACC-RET-98395,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000233,ACC-UK-000003,2024-02-28 18:00:00,CARD_PAYMENT,DEBIT,80.24,0,GBP,Aldi,ACC-RET-61717,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0000234,ACC-UK-000003,2024-03-27 09:00:00,BACS,CREDIT,5666.67,5666.67,GBP,Tata Consultancy Services,ACC-EMP-80329,BARCGB22,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
